transaction_id,purchaser_id,owner_id,transaction_date,client_type,product_description,event_date,area,row_number,seat_number
31da47ba-75f5-4b62-a48a-6c2511f6833a,60e50fef-5d81-4070-a52c-a79448c341e2,60e50fef-5d81-4070-a52c-a79448c341e2,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Blackburn Rovers,2025-05-03,Tony Currie Suite,B,50
f4998b5d-68a5-4a2c-b79c-04be0b224b2e,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-11-06,Match by Match Ticket Holder,2024/25 Sheffield United V Sheffield Wednesday,2024-11-10,1889 Restaurant,D,8
f410b0b7-1131-4036-9be0-502f7d37324d,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,Tony Currie Suite,A,34
25643c8d-d358-450d-8174-cc085c515a4a,72de7608-2399-e911-80e7-0050560100ae,72de7608-2399-e911-80e7-0050560100ae,2025-11-06,Match by Match Ticket Holder,2025/26 Sheffield United V Norwich City,2025-12-09,The Pavilion,R,110
05aaa0ba-320e-49e8-aadb-c5906688f1b7,dbadc948-9dc9-482d-9ed9-45d80de2d116,dbadc948-9dc9-482d-9ed9-45d80de2d116,2024-07-31,Match by Match Ticket Holder,2024/25 Sheffield United V Cardiff City,2025-04-18,Tony Currie Suite,A,60
5bb57c4a-81c9-4f14-bac9-7c420327a007,a6605b3b-9469-ed11-83d1-ea9028dbdfae,a6605b3b-9469-ed11-83d1-ea9028dbdfae,2024-08-16,Season Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,The Pavilion,Z,109
fc492244-d868-4d56-a031-3e65d39c79e3,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-05-12,Match by Match Ticket Holder,2024/25 Sheffield United Fc V Bristol City Fc,2025-05-12,1889 Restaurant,E,12
35df980c-37ac-4096-8cd0-c85c967c2652,c1bce03b-7867-47b2-be87-58e4b380345e,c1bce03b-7867-47b2-be87-58e4b380345e,2024-08-21,Match by Match Ticket Holder,2023/24 Sufc V Brighton & Hove Albion - Fac4,2024-01-27,1889 Restaurant,C,6
d6115938-fa57-475a-9d20-a50e3a8bd073,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Cardiff City,2025-04-18,The Pavilion,X,112
a98590ea-2eb7-42b2-96c3-11beb2a744b0,27527839-08e3-4272-8f06-eea3f013f23a,27527839-08e3-4272-8f06-eea3f013f23a,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,The Pavilion,S,108
ed0792dd-1462-4cb7-931a-b505fa862522,a4b522c0-a596-4ccf-b09f-2a26e7a0fe1e,a4b522c0-a596-4ccf-b09f-2a26e7a0fe1e,2024-08-13,Match by Match Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,1889 Restaurant,D,3
2cc13a3c-2481-47fd-a821-e30242dc291b,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2024-09-13,Season Ticket Holder,2024/25 Sheffield United V Cardiff City,2025-04-18,The Pavilion,Z,123
ea5ab715-3720-44ef-b35c-7ccb03392493,1b95f74b-34c6-47ea-8a03-38186041ac21,1b95f74b-34c6-47ea-8a03-38186041ac21,2024-10-14,Match by Match Ticket Holder,2024/25 Sufc U21 V Swfc U21,2024-10-14,1889 Restaurant,G,3
7ecad39a-0eb0-4ef2-9e09-7e71a94b1021,0036cadb-9d2e-ed11-83d1-c4827151ec7b,0036cadb-9d2e-ed11-83d1-c4827151ec7b,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Watford,2024-09-01,The Pavilion,R,112
d59c8a88-5bdd-4e2a-bfe4-1ba9f6fb63a3,c0582f3f-90d1-47fd-98f4-352738207834,c0582f3f-90d1-47fd-98f4-352738207834,2024-08-05,Season Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,The Pavilion,P,125
034a69e9-b452-440d-929a-d49da5e3c77e,8ad3eaa5-148e-4179-9551-dca2037e8c01,8ad3eaa5-148e-4179-9551-dca2037e8c01,2024-08-06,Match by Match Ticket Holder,2024/25 Sheffield United V Hull City,2025-01-24,The Pavilion,Y,117
92474639-d016-4b80-9ec2-bfb320228e23,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-01-20,Match by Match Ticket Holder,2024/25 Sheffield United V Hull City,2025-01-24,1889 Restaurant,A,5
f0735f7a-1b16-45ce-abce-956359c60437,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Queens Park Rangers,2024-08-17,The Pavilion,X,111
3c9ab438-9e45-49fd-978a-3e80de5caa25,31f86814-61c6-4224-a3e0-2cb084f69bfc,31f86814-61c6-4224-a3e0-2cb084f69bfc,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Leeds United,2025-02-24,Tony Currie Suite,A,7
1e925c32-b16b-4182-b18d-0b5d4e754ea7,8ad3eaa5-148e-4179-9551-dca2037e8c01,8ad3eaa5-148e-4179-9551-dca2037e8c01,2024-08-06,Match by Match Ticket Holder,2024/25 Sheffield United V Portsmouth,2025-02-08,The Pavilion,Y,117
b906e7a5-a0a6-44d6-baca-4424aaae45db,88078064-4189-4467-b101-195c1ca9f032,88078064-4189-4467-b101-195c1ca9f032,2025-07-31,Season Ticket Holder,Sheffield United V Charlton Athletic,2025-09-20,1889 Restaurant,K,7
c9c3f3f1-6936-467f-8758-5e9b4a87093d,265c1531-a930-48d8-b4cb-5eb1460b37c4,265c1531-a930-48d8-b4cb-5eb1460b37c4,2025-01-07,Match by Match Ticket Holder,2024/25 Sheffield United  V Cardiff City | Fac3,2025-01-09,1889 Restaurant,L,12
ff380375-b38f-4650-81f0-d538d5f38b25,ef72ad41-8697-481f-b4c3-9d0ec201ac5f,2cca4d01-94fb-4e03-8d12-3284d6898806,2025-08-04,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,The Pavilion,L,113
8512db47-c007-4d1b-9a48-b0a667b02d05,90a1bf21-2d18-4692-b48f-4e31da627541,90a1bf21-2d18-4692-b48f-4e31da627541,2025-07-31,Season Ticket Holder,2025/26 Sheffield United V West Bromwich Albion,2026-03-07,1889 Restaurant,L,6
92e3c589-cc37-4e8f-8c85-e70e6ffdaba9,df77f61a-ac8f-49d7-acef-934f2feb6c23,df77f61a-ac8f-49d7-acef-934f2feb6c23,2024-07-30,Match by Match Ticket Holder,2024/25 Sheffield United V Swansea,2024-10-02,The Pavilion,L,110
3b69bfbe-d542-40a4-b733-a1df3205d7ea,6bdf112c-d926-ee11-8444-db64c9fc3f27,6bdf112c-d926-ee11-8444-db64c9fc3f27,2025-09-08,Season Ticket Holder,2025/26 Sheffield United V Leicester City,2026-01-01,The Pavilion,W,111
51c7d8c9-1a00-437e-9803-753695ebec7a,296a03c1-289d-47b1-9835-f4d175225517,296a03c1-289d-47b1-9835-f4d175225517,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Luton Town,2024-10-05,Tony Currie Suite,B,70
1c2532f6-d87d-49fb-b1ba-8ee6cb980a8d,59dc4c04-dc3a-ef11-84a5-e3c223650d0d,59dc4c04-dc3a-ef11-84a5-e3c223650d0d,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,The Pavilion,O,111
1a06faf9-84d4-482c-a264-657d3a85ae3d,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-08-16,Match by Match Ticket Holder,2024/25 Sheffield United V Queens Park Rangers,2024-08-17,1889 Restaurant,A,12
10ed0f53-2a8c-4f6d-b0c1-8c8000dcb7c6,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-12-16,Match by Match Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,1889 Restaurant,M,7
5ebba526-b80c-4bc0-a66a-544e6d1069f3,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-02-04,Match by Match Ticket Holder,2024/25 Sheffield United V Portsmouth,2025-02-08,1889 Restaurant,B,1
ffe894f4-bdca-4709-9d62-b4704c3dac08,b75cbbb7-6a23-4540-8c1d-cc470a8e7155,b75cbbb7-6a23-4540-8c1d-cc470a8e7155,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Norwich City,2025-01-18,Tony Currie Suite,A,47
59b359b7-2d8e-45c9-8a3e-c341c0428759,a6605b3b-9469-ed11-83d1-ea9028dbdfae,a6605b3b-9469-ed11-83d1-ea9028dbdfae,2024-08-16,Season Ticket Holder,2024/25 Sheffield United V Hull City,2025-01-24,The Pavilion,Z,109
bfb5a6b9-2a81-47fc-9086-386db3337339,27527839-08e3-4272-8f06-eea3f013f23a,27527839-08e3-4272-8f06-eea3f013f23a,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V West Bromwich Albion,2026-03-07,The Pavilion,S,111
6be47087-63f8-451f-aa89-8cbdb5472942,20a2287c-4f43-ef11-84a5-d4866d756a55,20a2287c-4f43-ef11-84a5-d4866d756a55,2024-09-01,Match by Match Ticket Holder,2024/25 Sheffield United V Preston North End,2025-03-08,The Pavilion,Y,110
bed6f217-37e2-434b-b189-fe73f0a26dc9,c1bce03b-7867-47b2-be87-58e4b380345e,c1bce03b-7867-47b2-be87-58e4b380345e,2024-08-21,Match by Match Ticket Holder,2023/24 Sufc V Brighton & Hove Albion - Fac4,2024-01-27,The Pavilion,AA,119
a6864ef6-1605-404e-8fd6-0537e179f1a7,ef72ad41-8697-481f-b4c3-9d0ec201ac5f,2cca4d01-94fb-4e03-8d12-3284d6898806,2025-08-04,Season Ticket Holder,2025/26 Sheffield United V Bristol City,2025-08-09,The Pavilion,L,110
33255ddc-3fe6-434f-a187-c47cbe5e31f7,49f008ad-b4bd-e911-80e7-0050560100ae,49f008ad-b4bd-e911-80e7-0050560100ae,2024-08-13,Match by Match Ticket Holder,2024/25 Sheffield United V Sheffield Wednesday,2024-11-10,1889 Restaurant,D,5
ea8fcc04-32f2-488e-badc-e368ed77b074,cd6685fe-526d-4d0e-90ab-5abe31174d76,cd6685fe-526d-4d0e-90ab-5abe31174d76,2024-08-14,Match by Match Ticket Holder,2024/25 Sheffield United V West Bromwich Albion,2024-12-29,1889 Restaurant,J,12
305b780c-b190-4bc1-97a3-593cb64c1666,265c1531-a930-48d8-b4cb-5eb1460b37c4,265c1531-a930-48d8-b4cb-5eb1460b37c4,2025-01-07,Match by Match Ticket Holder,2024/25 Sheffield United  V Cardiff City | Fac3,2025-01-09,1889 Restaurant,F,5
49397064-50b0-4143-97fa-8fd2fa2b8bb2,0fd06bb4-13ab-4857-9235-64367b5a0e76,0fd06bb4-13ab-4857-9235-64367b5a0e76,2025-08-06,Season Ticket Holder,2025/26 Sheffield United V Stoke City,2025-12-06,1889 Restaurant,H,5
5bec73d2-5410-40ce-b59a-9aa2abf0fd9f,1dd2aec9-e438-408c-b50a-bb1dee48286f,1dd2aec9-e438-408c-b50a-bb1dee48286f,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,The Pavilion,O,112
f549219b-fc8c-4fc1-a5a0-16332bf3d19b,c0582f3f-90d1-47fd-98f4-352738207834,c0582f3f-90d1-47fd-98f4-352738207834,2024-08-05,Season Ticket Holder,2024/25 Sheffield United V Hull City,2025-01-24,The Pavilion,P,125
ecf82ea8-6d05-47b4-8fe2-16ceb2ba96e6,533c40f0-0bf8-ee11-8444-c178c8b2856a,533c40f0-0bf8-ee11-8444-c178c8b2856a,2024-07-30,Match by Match Ticket Holder,2024/25 Sheffield United V Cardiff City,2025-04-18,The Pavilion,X,118
2b82b97e-150a-4046-86b5-31206dacb821,acebec7f-06b2-4fb9-bc37-4cfd9f62f337,acebec7f-06b2-4fb9-bc37-4cfd9f62f337,2024-09-30,Season Ticket Holder,2024/25 Sheffield United V Cardiff City,2025-04-18,1889 Restaurant,G,8
2373d9d0-3779-4ab3-8f6b-b12631f20712,0036cadb-9d2e-ed11-83d1-c4827151ec7b,0036cadb-9d2e-ed11-83d1-c4827151ec7b,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Bristol City,2025-08-09,The Pavilion,R,115
a60dd63f-84e9-4272-a460-ef3887b29fbb,c1bce03b-7867-47b2-be87-58e4b380345e,c1bce03b-7867-47b2-be87-58e4b380345e,2024-08-21,Match by Match Ticket Holder,2023/24 Sufc V Brighton & Hove Albion - Fac4,2024-01-27,The Pavilion,AA,123
787f6a99-338a-4546-8589-a47a73274a39,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-11-20,Match by Match Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,1889 Restaurant,C,6
d288e383-c479-449a-a71c-9bf32f08e339,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-05-12,Match by Match Ticket Holder,2024/25 Sheffield United Fc V Bristol City Fc,2025-05-12,1889 Restaurant,E,4
a0d1ae74-0369-4ee5-b96d-65143e315faa,f51a5e99-7c66-4810-bc1c-e12e5720b18d,f51a5e99-7c66-4810-bc1c-e12e5720b18d,2024-07-31,Match by Match Ticket Holder,2024/25 Sheffield United V Hull City,2025-01-24,Tony Currie Suite,B,64
ad5b1d4e-51f6-47a6-9077-3027518515bf,4da8a438-4a12-ec11-8315-c1590597c6b7,4da8a438-4a12-ec11-8315-c1590597c6b7,2024-07-30,Match by Match Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,The Pavilion,Y,115
605c8b43-a769-47b9-9fab-72f6607b7c10,6a38f841-4f6c-4212-9fe9-b13526e92774,6a38f841-4f6c-4212-9fe9-b13526e92774,2024-07-29,Match by Match Ticket Holder,2024/25 Sheffield United V Norwich City,2025-01-18,The Pavilion,N,123
cf82c14f-782d-40ef-b404-6dd12cd43400,0036cadb-9d2e-ed11-83d1-c4827151ec7b,0036cadb-9d2e-ed11-83d1-c4827151ec7b,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,The Pavilion,R,112
613620d3-1f49-4bf4-9fe8-41002133d452,60e50fef-5d81-4070-a52c-a79448c341e2,60e50fef-5d81-4070-a52c-a79448c341e2,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,Tony Currie Suite,B,51
fa844fb4-e386-443e-93ad-aa01df6c4e89,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-10-28,Match by Match Ticket Holder,2025/26 Sheffield United V Derby County,2025-11-01,1889 Restaurant,M,9
87c53844-4383-4e94-931a-14827b7573d7,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-05-12,Match by Match Ticket Holder,2024/25 Sheffield United Fc V Bristol City Fc,2025-05-12,1889 Restaurant,E,3
8cf9016e-f717-498d-b00a-6bb4d8eb6f60,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-09-18,Match by Match Ticket Holder,2024/25 Sheffield United V Derby County,2024-09-21,1889 Restaurant,A,6
5b90b682-f7c8-4d46-bc60-c945362fc667,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Luton Town,2024-10-05,The Pavilion,AA,118
64fb28a1-0392-44dd-8309-969e5f2826d9,b75cbbb7-6a23-4540-8c1d-cc470a8e7155,b75cbbb7-6a23-4540-8c1d-cc470a8e7155,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Preston North End,2025-03-08,Tony Currie Suite,A,47
728acfb2-300d-45a1-b18c-af517c6bb5de,67771d76-fa8d-4fbf-aadb-bf7d7806fc5c,67771d76-fa8d-4fbf-aadb-bf7d7806fc5c,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Swansea,2024-10-02,1889 Restaurant,J,8
ae31e1c9-3eb9-4d53-9a74-e07fba979a43,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Stoke City,2024-10-26,The Pavilion,AA,118
ebd31eb7-fd41-404b-89b2-eb698f12b042,20a2287c-4f43-ef11-84a5-d4866d756a55,20a2287c-4f43-ef11-84a5-d4866d756a55,2024-09-01,Match by Match Ticket Holder,2024/25 Sheffield United V Blackburn Rovers,2025-05-03,The Pavilion,Y,110
f1ceab0d-fd48-4ed8-b629-9339d833e352,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,0c3a6a75-1c69-4ae3-a75c-24c6414f6ef2,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Wrexham,2026-03-21,Tony Currie Suite,A,31
e0a3063a-349f-403d-854b-a2878fecaebe,16147c19-f584-44ea-bc2b-c89009ecebce,16147c19-f584-44ea-bc2b-c89009ecebce,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Swansea City,2026-04-03,Tony Currie Suite,A,25
492d32ca-e099-4c73-a85f-803f66b3c70b,027d24f9-a29d-4bfa-beae-58b4ab0d5a69,027d24f9-a29d-4bfa-beae-58b4ab0d5a69,2025-05-09,Match by Match Ticket Holder,2024/25 Sheffield United Fc V Bristol City Fc,2025-05-12,The Pavilion,T,112
5f19222c-ab58-449b-8102-7381567ec81a,60e50fef-5d81-4070-a52c-a79448c341e2,60e50fef-5d81-4070-a52c-a79448c341e2,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V West Bromwich Albion,2024-12-29,Tony Currie Suite,B,51
ab14b779-4993-4e1a-89c3-fce4f12dcff0,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-10-28,Match by Match Ticket Holder,2025/26 Sheffield United V Derby County,2025-11-01,1889 Restaurant,L,13
f225057a-8f3c-4147-bcfa-cddaf99f9b4b,f2d1ee47-aaad-43c2-92e0-765af45684a3,f2d1ee47-aaad-43c2-92e0-765af45684a3,2024-07-29,Match by Match Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,The Pavilion,Q,111
977e6756-625e-4b98-8801-cc1b0b5e1a5c,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-09-18,Match by Match Ticket Holder,2024/25 Sheffield United V Derby County,2024-09-21,1889 Restaurant,A,3
fb21d10c-6d33-4121-9226-37fbc1909e94,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-01-07,Match by Match Ticket Holder,2024/25 Sheffield United  V Cardiff City | Fac3,2025-01-09,The Pavilion,L,108
44a04845-2af4-48dd-b8e6-5281108a4963,8ad3eaa5-148e-4179-9551-dca2037e8c01,8ad3eaa5-148e-4179-9551-dca2037e8c01,2025-08-01,Match by Match Ticket Holder,2025/26 Sheffield United V Portsmouth,2025-11-26,The Pavilion,Y,118
2c820b1b-d185-4359-90b0-48d1fed01b73,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-03-03,Match by Match Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,1889 Restaurant,F,3
8d7b4f6e-bf67-4a50-bf86-35dceb4901c2,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,The Pavilion,X,111
d8427f3d-3170-45f8-b5f5-016063bf2254,4da8a438-4a12-ec11-8315-c1590597c6b7,4da8a438-4a12-ec11-8315-c1590597c6b7,2024-07-30,Match by Match Ticket Holder,2024/25 Sheffield United V Hull City,2025-01-24,The Pavilion,Y,115
286843e6-7460-4d0d-9d37-9b39ad74783c,31f86814-61c6-4224-a3e0-2cb084f69bfc,31f86814-61c6-4224-a3e0-2cb084f69bfc,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Derby County,2024-09-21,Tony Currie Suite,A,6
d0dcf5e0-21ce-44e1-ad20-82f55c9abe06,265c1531-a930-48d8-b4cb-5eb1460b37c4,265c1531-a930-48d8-b4cb-5eb1460b37c4,2025-03-17,Match by Match Ticket Holder,2024/25 Sufc U21 V Barnsley U21,2025-03-18,1889 Restaurant,G,9
73edef5c-4803-45ac-b6f2-47484c79f110,cd6685fe-526d-4d0e-90ab-5abe31174d76,cd6685fe-526d-4d0e-90ab-5abe31174d76,2025-07-31,Match by Match Ticket Holder,2025/26 Sheffield United V Hull City,2026-04-11,1889 Restaurant,J,12
60bedbed-144e-4a65-a4ed-94ca98d15109,1b95f74b-34c6-47ea-8a03-38186041ac21,1b95f74b-34c6-47ea-8a03-38186041ac21,2024-10-14,Match by Match Ticket Holder,2024/25 Sufc U21 V Swfc U21,2024-10-14,1889 Restaurant,F,4
688ca268-e0db-4dec-a60e-6c8b32294042,2e760591-624c-4056-abd4-2c7c5c42fbff,2e760591-624c-4056-abd4-2c7c5c42fbff,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Millwall Fc,2025-08-23,The Pavilion,Y,123
1160f6b8-178d-42c4-994c-bd29c25557d8,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-01-07,Match by Match Ticket Holder,2024/25 Sheffield United  V Cardiff City | Fac3,2025-01-09,The Pavilion,L,109
4aaa2ea7-cb59-4a61-aadf-a90e36bcca9c,4155b9f3-bc05-ec11-8315-bff3dee54289,4155b9f3-bc05-ec11-8315-bff3dee54289,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Blackburn Rovers,2025-05-03,The Pavilion,P,114
9bdc5672-9e47-4a34-a0ff-307085e448a7,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-08-16,Match by Match Ticket Holder,2024/25 Sheffield United V Queens Park Rangers,2024-08-17,1889 Restaurant,A,3
446445a4-d91f-4807-af33-05c4e5d2d343,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-08-12,Match by Match Ticket Holder,2024/25 Sheffield United Fc V Wrexham Afc,2024-08-13,The Pavilion,J,110
edc5c93b-84af-45d5-8a9e-2e9ca6877abc,b75cbbb7-6a23-4540-8c1d-cc470a8e7155,b75cbbb7-6a23-4540-8c1d-cc470a8e7155,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Hull City,2026-04-11,Tony Currie Suite,A,47
36f16a08-f4de-4285-a7d2-3e6dbaa4fe0e,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-12-16,Match by Match Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,1889 Restaurant,H,5
573de759-6183-4c4c-885c-2ca6c8b7b1e1,6a38f841-4f6c-4212-9fe9-b13526e92774,6a38f841-4f6c-4212-9fe9-b13526e92774,2025-08-22,Match by Match Ticket Holder,2025/26 Sheffield United V Preston North End,2026-04-25,The Pavilion,N,123
78cbbf12-b701-4ff6-9bbd-758c0d9af51d,265c1531-a930-48d8-b4cb-5eb1460b37c4,265c1531-a930-48d8-b4cb-5eb1460b37c4,2025-03-17,Match by Match Ticket Holder,2024/25 Sufc U21 V Barnsley U21,2025-03-18,1889 Restaurant,G,8
69f1aa39-16c5-4919-ab2f-51665929cf6e,6a38f841-4f6c-4212-9fe9-b13526e92774,6a38f841-4f6c-4212-9fe9-b13526e92774,2024-07-29,Match by Match Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,The Pavilion,N,123
08ae908b-458f-4ca5-ab43-8e8391bb08c5,c1bce03b-7867-47b2-be87-58e4b380345e,c1bce03b-7867-47b2-be87-58e4b380345e,2024-08-21,Match by Match Ticket Holder,2023/24 Sufc V Brighton & Hove Albion - Fac4,2024-01-27,The Pavilion,Z,119
a410618f-2e58-44ab-8c52-83754552de72,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-11-06,Match by Match Ticket Holder,2024/25 Sheffield United V Sheffield Wednesday,2024-11-10,1889 Restaurant,B,14
2b3e1dc7-c226-44ab-984a-7ecb07766101,3d703b5a-f978-4e25-afa3-6da5b21c3cf9,3d703b5a-f978-4e25-afa3-6da5b21c3cf9,2025-08-08,Season Ticket Holder,Sheffield United V Charlton Athletic,2025-09-20,The Pavilion,V,115
92085001-78af-4444-aadc-2df4ccb26646,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Leicester City,2026-01-01,The Pavilion,U,115
71d7c0ae-b6aa-451c-9334-7c7e7b782a35,c0582f3f-90d1-47fd-98f4-352738207834,c0582f3f-90d1-47fd-98f4-352738207834,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Swansea City,2026-04-03,The Pavilion,P,125
f3f97b6d-1645-472b-8b99-077f87061fac,f5440457-d292-4191-bd2a-6d4e83cd9fcb,f5440457-d292-4191-bd2a-6d4e83cd9fcb,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Middlesbrough,2025-02-12,The Pavilion,Q,109
af6fb6de-cf34-4413-9ca1-c7b8e7691d26,0036cadb-9d2e-ed11-83d1-c4827151ec7b,0036cadb-9d2e-ed11-83d1-c4827151ec7b,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Leeds United,2025-02-24,The Pavilion,R,112
b1d7dcd3-ddfe-4549-9e3f-5743facca56f,59dc4c04-dc3a-ef11-84a5-e3c223650d0d,59dc4c04-dc3a-ef11-84a5-e3c223650d0d,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Norwich City,2025-12-09,The Pavilion,O,112
a6effaa0-cad0-4724-9577-f9cd1ee16bbe,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-12-01,Match by Match Ticket Holder,2025/26 Sheffield United V Norwich City,2025-12-09,1889 Restaurant,B,12
6aa0ed47-88ea-4876-92bd-c99b203fd73f,67771d76-fa8d-4fbf-aadb-bf7d7806fc5c,67771d76-fa8d-4fbf-aadb-bf7d7806fc5c,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,1889 Restaurant,J,8
32396e83-4681-43ce-bacb-e6424bca3733,88078064-4189-4467-b101-195c1ca9f032,88078064-4189-4467-b101-195c1ca9f032,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,1889 Restaurant,K,6
a6646f0f-111e-41ee-b438-df63333da2d1,31f86814-61c6-4224-a3e0-2cb084f69bfc,31f86814-61c6-4224-a3e0-2cb084f69bfc,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,Tony Currie Suite,A,6
1ad46d8d-85c7-41a4-a4fc-97eadfa9b309,5f7eb934-1a12-4903-922c-248802bcb226,5f7eb934-1a12-4903-922c-248802bcb226,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Preston North End,2025-03-08,The Pavilion,N,108
